date,county,time,count
2020-04-16,Greenville,86,436
2020-04-16,Greenwood,86,31
2020-04-16,Laurens,86,18
2020-04-16,Oconee,86,14
2020-04-16,Pickens,86,37
2020-04-16,Spartanburg,86,199
2020-04-16,Union,86,23
2020-04-17,Abbeville,87,10
2020-04-17,Anderson,87,127
2020-04-17,Cherokee,87,13
2020-04-17,Greenville,87,447
2020-04-17,Greenwood,87,32
2020-04-17,Laurens,87,19
2020-04-17,Oconee,87,14
2020-04-17,Pickens,87,36
2020-04-17,Spartanburg,87,204
2020-04-17,Union,87,23
2020-04-18,Abbeville,88,15
2020-04-18,Anderson,88,133
2020-04-18,Cherokee,88,13
2020-04-18,Greenville,88,486
2020-04-18,Greenwood,88,34
2020-04-18,Laurens,88,19
2020-04-18,Oconee,88,16
2020-04-18,Pickens,88,38
2020-04-18,Spartanburg,88,211
2020-04-18,Union,88,23
2020-04-19,Abbeville,89,17
2020-04-19,Anderson,89,132
2020-04-19,Cherokee,89,13
2020-04-19,Greenville,89,492
2020-04-19,Greenwood,89,36
2020-04-19,Laurens,89,20
2020-04-19,Oconee,89,17
2020-04-19,Pickens,89,39
2020-04-19,Spartanburg,89,213
2020-04-19,Union,89,24
2020-04-20,Abbeville,90,17
2020-04-20,Anderson,90,134
2020-04-20,Cherokee,90,14
2020-04-20,Greenville,90,498
2020-04-20,Greenwood,90,37
2020-04-20,Laurens,90,20
2020-04-20,Oconee,90,17
2020-04-20,Pickens,90,39
2020-04-20,Spartanburg,90,219
2020-04-20,Union,90,24
2020-04-21,Abbeville,91,17
2020-04-21,Anderson,91,134
2020-04-21,Cherokee,91,14
2020-04-21,Greenville,91,498
2020-04-21,Greenwood,91,37
2020-04-21,Laurens,91,20
2020-04-21,Oconee,91,17
2020-04-21,Pickens,91,38
2020-04-21,Spartanburg,91,219
2020-04-21,Union,91,24
2020-04-22,Abbeville,92,22
2020-04-22,Anderson,92,135
2020-04-22,Cherokee,92,14
2020-04-22,Greenville,92,536
2020-04-22,Greenwood,92,41
2020-04-22,Laurens,92,21
2020-04-22,Oconee,92,19
2020-04-22,Pickens,92,41
2020-04-22,Spartanburg,92,227
2020-04-22,Union,92,24
2020-04-23,Abbeville,93,23
2020-04-23,Anderson,93,137
2020-04-23,Cherokee,93,13
2020-04-23,Greenville,93,558
2020-04-23,Greenwood,93,41
2020-04-23,Laurens,93,21
2020-04-23,Oconee,93,20
2020-04-23,Pickens,93,44
2020-04-23,Spartanburg,93,237
2020-04-23,Union,93,24
2020-04-24,Abbeville,94,24
2020-04-24,Anderson,94,140
2020-04-24,Cherokee,94,13
2020-04-24,Greenville,94,557
2020-04-24,Greenwood,94,42
2020-04-24,Laurens,94,21
2020-04-24,Oconee,94,20
2020-04-24,Pickens,94,44
2020-04-24,Spartanburg,94,238
2020-04-24,Union,94,25
2020-04-25,Abbeville,95,24
2020-04-25,Anderson,95,138
2020-04-25,Cherokee,95,14
2020-04-25,Greenville,95,564
2020-04-25,Greenwood,95,43
2020-04-25,Laurens,95,22
2020-04-25,Oconee,95,20
2020-04-25,Pickens,95,44
2020-04-25,Spartanburg,95,243
2020-04-25,Union,95,25
2020-04-26,Abbeville,96,27
2020-04-26,Anderson,96,145
2020-04-26,Cherokee,96,14
2020-04-26,Greenville,96,609
2020-04-26,Greenwood,96,44
2020-04-26,Laurens,96,29
2020-04-26,Oconee,96,22
2020-04-26,Pickens,96,49
2020-04-26,Spartanburg,96,249
2020-04-26,Union,96,25
2020-04-27,Abbeville,97,29
2020-04-27,Anderson,97,149
2020-04-27,Cherokee,97,15
2020-04-27,Greenville,97,649
2020-04-27,Greenwood,97,45
2020-04-27,Laurens,97,35
2020-04-27,Oconee,97,24
2020-04-27,Pickens,97,53
2020-04-27,Spartanburg,97,255
2020-04-27,Union,97,25
2020-04-28,Abbeville,98,29
2020-04-28,Anderson,98,152
2020-04-28,Cherokee,98,15
2020-04-28,Greenville,98,661
2020-04-28,Greenwood,98,46
2020-04-28,Laurens,98,38
2020-04-28,Oconee,98,24
2020-04-28,Pickens,98,54
2020-04-28,Spartanburg,98,258
2020-04-28,Union,98,25
2020-04-29,Abbeville,99,29
2020-04-29,Anderson,99,157
2020-04-29,Cherokee,99,15
2020-04-29,Greenville,99,689
2020-04-29,Greenwood,99,46
2020-04-29,Laurens,99,38
2020-04-29,Oconee,99,24
2020-04-29,Pickens,99,54
2020-04-29,Spartanburg,99,262
2020-04-29,Union,99,25
2020-04-30,Abbeville,100,31
2020-04-30,Anderson,100,160
2020-04-30,Cherokee,100,17
2020-04-30,Greenville,100,722
2020-04-30,Greenwood,100,49
2020-04-30,Laurens,100,39
2020-04-30,Oconee,100,24
2020-04-30,Pickens,100,54
2020-04-30,Spartanburg,100,287
2020-04-30,Union,100,26
2020-05-01,Abbeville,101,31
2020-05-01,Anderson,101,164
2020-05-01,Cherokee,101,17
2020-05-01,Greenville,101,730
2020-05-01,Greenwood,101,49
2020-05-01,Laurens,101,40
2020-05-01,Oconee,101,24
2020-05-01,Pickens,101,57
2020-05-01,Spartanburg,101,295
2020-05-01,Union,101,26
2020-05-02,Abbeville,102,31
2020-05-02,Anderson,102,169
2020-05-02,Cherokee,102,17
2020-05-02,Greenville,102,749
2020-05-02,Greenwood,102,53
2020-05-02,Laurens,102,40
2020-05-02,Oconee,102,25
2020-05-02,Pickens,102,58
2020-05-02,Spartanburg,102,302
2020-05-02,Union,102,26
2020-05-03,Abbeville,103,33
2020-05-03,Anderson,103,171
2020-05-03,Cherokee,103,17
2020-05-03,Greenville,103,757
2020-05-03,Greenwood,103,55
2020-05-03,Laurens,103,40
2020-05-03,Oconee,103,26
2020-05-03,Pickens,103,58
2020-05-03,Spartanburg,103,308
2020-05-03,Union,103,26
2020-05-04,Abbeville,104,33
2020-05-04,Anderson,104,171
2020-05-04,Cherokee,104,18
2020-05-04,Greenville,104,788
2020-05-04,Greenwood,104,55
2020-05-04,Laurens,104,41
2020-05-04,Oconee,104,27
2020-05-04,Pickens,104,59
2020-05-04,Spartanburg,104,315
2020-05-04,Union,104,26
2020-05-05,Abbeville,105,33
2020-05-05,Anderson,105,172
2020-05-05,Cherokee,105,18
2020-05-05,Greenville,105,796
2020-05-05,Greenwood,105,57
2020-05-05,Laurens,105,42
2020-05-05,Oconee,105,29
2020-05-05,Pickens,105,61
2020-05-05,Spartanburg,105,317
2020-05-05,Union,105,26
2020-05-06,Abbeville,106,33
2020-05-06,Anderson,106,173
2020-05-06,Cherokee,106,19
2020-05-06,Greenville,106,803
2020-05-06,Greenwood,106,61
2020-05-06,Laurens,106,42
2020-05-06,Oconee,106,31
2020-05-06,Pickens,106,61
2020-05-06,Spartanburg,106,318
2020-05-06,Union,106,26
2020-05-07,Abbeville,107,34
2020-05-07,Anderson,107,182
2020-05-07,Cherokee,107,21
2020-05-07,Greenville,107,835
2020-05-07,Greenwood,107,61
2020-05-07,Laurens,107,44
2020-05-07,Oconee,107,32
2020-05-07,Pickens,107,62
2020-05-07,Spartanburg,107,325
2020-05-07,Union,107,27
2020-05-08,Abbeville,108,34
2020-05-08,Anderson,108,181
2020-05-08,Cherokee,108,21
2020-05-08,Greenville,108,869
2020-05-08,Greenwood,108,62
2020-05-08,Laurens,108,46
2020-05-08,Oconee,108,36
2020-05-08,Pickens,108,63
2020-05-08,Spartanburg,108,333
2020-05-08,Union,108,29
2020-05-09,Abbeville,109,34
2020-05-09,Anderson,109,184
2020-05-09,Cherokee,109,22
2020-05-09,Greenville,109,912
2020-05-09,Greenwood,109,62
2020-05-09,Laurens,109,46
2020-05-09,Oconee,109,37
2020-05-09,Pickens,109,68
2020-05-09,Spartanburg,109,336
2020-05-09,Union,109,30
2020-05-10,Abbeville,110,34
2020-05-10,Anderson,110,185
2020-05-10,Cherokee,110,22
2020-05-10,Greenville,110,933
2020-05-10,Greenwood,110,62
2020-05-10,Laurens,110,47
2020-05-10,Oconee,110,37
2020-05-10,Pickens,110,73
2020-05-10,Spartanburg,110,343
2020-05-10,Union,110,30
2020-05-11,Abbeville,111,34
2020-05-11,Anderson,111,186
2020-05-11,Cherokee,111,22
2020-05-11,Greenville,111,946
2020-05-11,Greenwood,111,63
2020-05-11,Laurens,111,48
2020-05-11,Oconee,111,37
2020-05-11,Pickens,111,73
2020-05-11,Spartanburg,111,346
2020-05-11,Union,111,31
2020-05-12,Abbeville,112,34
2020-05-12,Anderson,112,188
2020-05-12,Cherokee,112,22
2020-05-12,Greenville,112,971
2020-05-12,Greenwood,112,63
2020-05-12,Laurens,112,47
2020-05-12,Oconee,112,39
2020-05-12,Pickens,112,77
2020-05-12,Spartanburg,112,351
2020-05-12,Union,112,31
2020-05-13,Abbeville,113,34
2020-05-13,Anderson,113,191
2020-05-13,Cherokee,113,22
2020-05-13,Greenville,113,981
2020-05-13,Greenwood,113,67
2020-05-13,Laurens,113,47
2020-05-13,Oconee,113,39
2020-05-13,Pickens,113,85
2020-05-13,Spartanburg,113,354
2020-05-13,Union,113,31
2020-05-14,Abbeville,114,34
2020-05-14,Anderson,114,201
2020-05-14,Cherokee,114,22
2020-05-14,Greenville,114,996
2020-05-14,Greenwood,114,68
2020-05-14,Laurens,114,50
2020-05-14,Oconee,114,41
2020-05-14,Pickens,114,87
2020-05-14,Spartanburg,114,358
2020-05-14,Union,114,31
2020-05-15,Abbeville,115,34
2020-05-15,Anderson,115,202
2020-05-15,Cherokee,115,23
2020-05-15,Greenville,115,1021
2020-05-15,Greenwood,115,69
2020-05-15,Laurens,115,57
2020-05-15,Oconee,115,42
2020-05-15,Pickens,115,89
2020-05-15,Spartanburg,115,376
2020-05-15,Union,115,31
2020-05-16,Abbeville,116,34
2020-05-16,Anderson,116,206
2020-05-16,Cherokee,116,23
2020-05-16,Greenville,116,1058
2020-05-16,Greenwood,116,69
2020-05-16,Laurens,116,57
2020-05-16,Oconee,116,41
2020-05-16,Pickens,116,91
2020-05-16,Spartanburg,116,383
2020-05-16,Union,116,31
2020-05-17,Abbeville,117,35
2020-05-17,Anderson,117,207
2020-05-17,Cherokee,117,23
2020-05-17,Greenville,117,1095
2020-05-17,Greenwood,117,69
2020-05-17,Laurens,117,57
2020-05-17,Oconee,117,41
2020-05-17,Pickens,117,93
2020-05-17,Spartanburg,117,399
2020-05-17,Union,117,31
2020-05-18,Abbeville,118,35
2020-05-18,Anderson,118,206
2020-05-18,Cherokee,118,24
2020-05-18,Greenville,118,1116
2020-05-18,Greenwood,118,71
2020-05-18,Laurens,118,57
2020-05-18,Oconee,118,41
2020-05-18,Pickens,118,93
2020-05-18,Spartanburg,118,407
2020-05-18,Union,118,31
2020-05-19,Abbeville,119,36
2020-05-19,Anderson,119,211
2020-05-19,Cherokee,119,25
2020-05-19,Greenville,119,1145
2020-05-19,Greenwood,119,72
2020-05-19,Laurens,119,57
2020-05-19,Oconee,119,41
2020-05-19,Pickens,119,94
2020-05-19,Spartanburg,119,411
2020-05-19,Union,119,31
2020-05-20,Abbeville,120,36
2020-05-20,Anderson,120,213
2020-05-20,Cherokee,120,25
2020-05-20,Greenville,120,1155
2020-05-20,Greenwood,120,72
2020-05-20,Laurens,120,57
2020-05-20,Oconee,120,41
2020-05-20,Pickens,120,97
2020-05-20,Spartanburg,120,415
2020-05-20,Union,120,31
2020-05-21,Abbeville,121,36
2020-05-21,Anderson,121,217
2020-05-21,Cherokee,121,25
2020-05-21,Greenville,121,1180
2020-05-21,Greenwood,121,76
2020-05-21,Laurens,121,57
2020-05-21,Oconee,121,41
2020-05-21,Pickens,121,104
2020-05-21,Spartanburg,121,421
2020-05-21,Union,121,31
2020-05-22,Abbeville,122,36
2020-05-22,Anderson,122,219
2020-05-22,Cherokee,122,26
2020-05-22,Greenville,122,1200
2020-05-22,Greenwood,122,79
2020-05-22,Laurens,122,57
2020-05-22,Oconee,122,42
2020-05-22,Pickens,122,110
2020-05-22,Spartanburg,122,439
2020-05-22,Union,122,31
