date,time,location,count
2020-04-06,76,USA,366317
2020-04-07,77,Brazil,14034
2020-04-07,77,China,82718
2020-04-07,77,Italy,135586
2020-04-07,77,NL,19709
2020-04-07,77,Other,739773
2020-04-07,77,Russia,7497
2020-04-07,77,USA,397121
2020-04-08,78,Brazil,16170
2020-04-08,78,China,82809
2020-04-08,78,Italy,139422
2020-04-08,78,NL,20682
2020-04-08,78,Other,783823
2020-04-08,78,Russia,8672
2020-04-08,78,USA,428654
2020-04-09,79,Brazil,18092
2020-04-09,79,China,82883
2020-04-09,79,Italy,143626
2020-04-09,79,NL,21903
2020-04-09,79,Other,826140
2020-04-09,79,Russia,10131
2020-04-09,79,USA,462780
2020-04-10,80,Brazil,19638
2020-04-10,80,China,82941
2020-04-10,80,Italy,147577
2020-04-10,80,NL,23249
2020-04-10,80,Other,876093
2020-04-10,80,Russia,11917
2020-04-10,80,USA,496535
2020-04-11,81,Brazil,20727
2020-04-11,81,China,83014
2020-04-11,81,Italy,152271
2020-04-11,81,NL,24571
2020-04-11,81,Other,915469
2020-04-11,81,Russia,13584
2020-04-11,81,USA,526396
2020-04-12,82,Brazil,22192
2020-04-12,82,China,83134
2020-04-12,82,Italy,156363
2020-04-12,82,NL,25746
2020-04-12,82,Other,976627
2020-04-12,82,Russia,15770
2020-04-12,82,USA,555313
2020-04-13,83,Brazil,23430
2020-04-13,83,China,83213
2020-04-13,83,Italy,159516
2020-04-13,83,NL,26710
2020-04-13,83,Other,1013344
2020-04-13,83,Russia,18328
2020-04-13,83,USA,580619
2020-04-14,84,Brazil,25262
2020-04-14,84,China,83306
2020-04-14,84,Italy,162488
2020-04-14,84,NL,27580
2020-04-14,84,Other,1048158
2020-04-14,84,Russia,21102
2020-04-14,84,USA,607670
2020-04-15,85,Brazil,28320
2020-04-15,85,China,83356
2020-04-15,85,Italy,165155
2020-04-15,85,NL,28316
2020-04-15,85,Other,1089437
2020-04-15,85,Russia,24490
2020-04-15,85,USA,636350
2020-04-16,86,Brazil,30425
2020-04-16,86,China,83403
2020-04-16,86,Italy,168941
2020-04-16,86,NL,29383
2020-04-16,86,Other,1144110
2020-04-16,86,Russia,27938
2020-04-16,86,USA,667592
2020-04-17,87,Brazil,33682
2020-04-17,87,China,83760
2020-04-17,87,Italy,172434
2020-04-17,87,NL,30619
2020-04-17,87,Other,1187425
2020-04-17,87,Russia,32008
2020-04-17,87,USA,699706
2020-04-18,88,Brazil,36658
2020-04-18,88,China,83787
2020-04-18,88,Italy,175925
2020-04-18,88,NL,31766
2020-04-18,88,Other,1220117
2020-04-18,88,Russia,36793
2020-04-18,88,USA,732197
2020-04-19,89,Brazil,38654
2020-04-19,89,China,83805
2020-04-19,89,Italy,178972
2020-04-19,89,NL,32838
2020-04-19,89,Other,1264856
2020-04-19,89,Russia,42853
2020-04-19,89,USA,758809
2020-04-20,90,Brazil,40743
2020-04-20,90,China,83817
2020-04-20,90,Italy,181228
2020-04-20,90,NL,33588
2020-04-20,90,Other,1300904
2020-04-20,90,Russia,47121
2020-04-20,90,USA,784326
2020-04-21,91,Brazil,43079
2020-04-21,91,China,83853
2020-04-21,91,Italy,183957
2020-04-21,91,NL,34317
2020-04-21,91,Other,1339212
2020-04-21,91,Russia,52763
2020-04-21,91,USA,811865
2020-04-22,92,Brazil,45757
2020-04-22,92,China,83868
2020-04-22,92,Italy,187327
2020-04-22,92,NL,35032
2020-04-22,92,Other,1374274
2020-04-22,92,Russia,57999
2020-04-22,92,USA,840351
2020-04-23,93,Brazil,50036
2020-04-23,93,China,83884
2020-04-23,93,Italy,189973
2020-04-23,93,NL,35921
2020-04-23,93,Other,1416646
2020-04-23,93,Russia,62773
2020-04-23,93,USA,869170
2020-04-24,94,Brazil,54043
2020-04-24,94,China,83899
2020-04-24,94,Italy,192994
2020-04-24,94,NL,36729
2020-04-24,94,Other,1454086
2020-04-24,94,Russia,68622
2020-04-24,94,USA,905358
2020-04-25,95,Brazil,59324
2020-04-25,95,China,83909
2020-04-25,95,Italy,195351
2020-04-25,95,NL,37384
2020-04-25,95,Other,1492430
2020-04-25,95,Russia,74588
2020-04-25,95,USA,938154
2020-04-26,96,Brazil,63100
2020-04-26,96,China,83912
2020-04-26,96,Italy,197675
2020-04-26,96,NL,38040
2020-04-26,96,Other,1525572
2020-04-26,96,Russia,80949
2020-04-26,96,USA,965785
2020-04-27,97,Brazil,67446
2020-04-27,97,China,83918
2020-04-27,97,Italy,199414
2020-04-27,97,NL,38440
2020-04-27,97,Other,1559160
2020-04-27,97,Russia,87147
2020-04-27,97,USA,988197
2020-04-28,98,Brazil,73235
2020-04-28,98,China,83940
2020-04-28,98,Italy,201505
2020-04-28,98,NL,38612
2020-04-28,98,Other,1593797
2020-04-28,98,Russia,93558
2020-04-28,98,USA,1012582
2020-04-29,99,Brazil,79685
2020-04-29,99,China,83944
2020-04-29,99,Italy,203591
2020-04-29,99,NL,38998
2020-04-29,99,Other,1626761
2020-04-29,99,Russia,99399
2020-04-29,99,USA,1039909
2020-04-30,100,Brazil,87187
2020-04-30,100,China,83956
2020-04-30,100,Italy,205463
2020-04-30,100,NL,39512
2020-04-30,100,Other,1664870
2020-04-30,100,Russia,106498
2020-04-30,100,USA,1069424
2020-05-01,101,Brazil,92202
2020-05-01,101,China,83959
2020-05-01,101,Italy,207428
2020-05-01,101,NL,39989
2020-05-01,101,Other,1704088
2020-05-01,101,Russia,114431
2020-05-01,101,USA,1103461
2020-05-02,102,Brazil,97100
2020-05-02,102,China,83959
2020-05-02,102,Italy,209328
2020-05-02,102,NL,40434
2020-05-02,102,Other,1740170
2020-05-02,102,Russia,124054
2020-05-02,102,USA,1132539
2020-05-03,103,Brazil,101826
2020-05-03,103,China,83964
2020-05-03,103,Italy,210717
