date,time,location,count,growth
2020-03-19,58,USA,12674,4288
2020-03-20,59,USA,18736,6062
2020-03-21,60,USA,24508,5772
2020-03-22,61,USA,33152,8644
2020-03-23,62,USA,43850,10698
2020-03-24,63,USA,54112,10262
2020-03-25,64,USA,66055,11943
2020-03-26,65,USA,83611,17556
2020-03-27,66,USA,102101,18490
2020-03-28,67,USA,122059,19958
2020-03-29,68,USA,141205,19146
2020-03-30,69,USA,162707,21502
2020-03-31,70,USA,188744,26037
2020-04-01,71,USA,214205,25461
2020-04-02,72,USA,244610,30405
2020-04-03,73,USA,276547,31937
2020-04-04,74,USA,309699,33152
2020-04-05,75,USA,337573,27874
2020-04-06,76,USA,367215,29642
2020-04-07,77,USA,397992,30777
2020-04-08,78,USA,429686,31694
2020-04-09,79,USA,464442,34756
2020-04-10,80,USA,497943,33501
2020-04-11,81,USA,527969,30026
2020-04-12,82,USA,556522,28553
2020-04-13,83,USA,581813,25291
2020-04-14,84,USA,608878,27065
2020-04-15,85,USA,637974,29096
2020-04-16,86,USA,669272,31298
2020-04-17,87,USA,701996,32724
2020-04-18,88,USA,730266,28270
2020-04-19,89,USA,756544,26278
2020-04-20,90,USA,783931,27387
2020-04-21,91,USA,809295,25364
2020-04-22,92,USA,837627,28332
2020-04-23,93,USA,871617,33990
2020-04-24,94,USA,907908,36291
2020-04-25,95,USA,940829,32921
2020-04-26,96,USA,968518,27689
2020-04-27,97,USA,990983,22465
2020-04-28,98,USA,1015518,24535
2020-04-29,99,USA,1043038,27520
2020-04-30,100,USA,1072667,29629
2020-05-01,101,USA,1106829,34162
2020-05-02,102,USA,1136024,29195
2020-05-03,103,USA,1161611,25587
2020-05-04,104,USA,1184086,22475
2020-05-05,105,USA,1208271,24185
2020-05-06,106,USA,1233527,25256
2020-05-07,107,USA,1261409,27882
2020-05-08,108,USA,1288587,27178
2020-05-09,109,USA,1314320,25733
2020-05-10,110,USA,1334084,19764
2020-05-11,111,USA,1352962,18878
2020-05-12,112,USA,1375152,22190
2020-05-13,113,USA,1396110,20958
2020-05-14,114,USA,1423727,27617
2020-05-15,115,USA,1449027,25300
2020-05-16,116,USA,1474128,25101
2020-05-17,117,USA,1493132,19004
2020-05-18,118,USA,1514901,21769
2020-05-19,119,USA,1535350,20449
2020-05-20,120,USA,1559157,23807
2020-05-21,121,USA,1584512,25355
2020-05-22,122,USA,1608653,24141
2020-05-23,123,USA,1630476,21823
2020-05-24,124,USA,1651289,20813
2020-05-25,125,USA,1670280,18991
2020-05-26,126,USA,1689163,18883
2020-05-27,127,USA,1707445,18282
2020-05-28,128,USA,1730260,22815
2020-05-29,129,USA,1754764,24504
2020-05-30,130,USA,1779214,24450
2020-05-31,131,USA,1799124,19910
2020-06-01,132,USA,1816479,17355
2020-06-02,133,USA,1837374,20895
2020-06-03,134,USA,1857332,19958
2020-06-04,135,USA,1878683,21351
2020-06-05,136,USA,1903907,25224
2020-06-06,137,USA,1926639,22732
2020-06-07,138,USA,1944370,17731
2020-06-08,139,USA,1961785,17415
2020-06-09,140,USA,1979912,18127
2020-06-10,141,USA,2000706,20794
2020-06-11,142,USA,2023656,22950
2020-06-12,143,USA,2048986,25330
2020-06-13,144,USA,2074542,25556
2020-06-14,145,USA,2094366,19824
2020-06-15,146,USA,2114026,19660
2020-06-16,147,USA,2137731,23705
2020-06-17,148,USA,2163290,25559
2020-06-18,149,USA,2191099,27809
2020-06-19,150,USA,2222579,31480
2020-06-20,151,USA,2255328,32749
2020-06-21,152,USA,2281767,26439
2020-06-22,153,USA,2312303,30536
2020-06-23,154,USA,2347491,35188
2020-06-24,155,USA,2382426,34935
2020-06-25,156,USA,2422299,39873
2020-06-26,157,USA,2467554,45255
2020-06-27,158,USA,2510259,42705
2020-06-28,159,USA,2549864,39605
2020-06-29,160,USA,2590668,40804
2020-06-30,161,USA,2636414,45746
2020-07-01,162,USA,2687588,51174
2020-07-02,163,USA,2742049,54461
2020-07-03,164,USA,2795361,53312
2020-07-04,165,USA,2841241,45880
2020-07-05,166,USA,2891124,49883
2020-07-06,167,USA,2936077,44953
2020-07-07,168,USA,2996098,60021
2020-07-08,169,USA,3054699,58601
2020-07-09,170,USA,3117946,63247
2020-07-10,171,USA,3185737,67791
2020-07-11,172,USA,3245925,60188
2020-07-12,173,USA,3304942,59017
2020-07-13,174,USA,3364157,59215
2020-07-14,175,USA,3431574,67417
2020-07-15,176,USA,3498902,67328
2020-07-16,177,USA,3576157,77255
2020-07-17,178,USA,3647715,71558
2020-07-18,179,USA,3711413,63698
2020-07-19,180,USA,3773260,61847
2020-07-20,181,USA,3834677,61417
2020-07-21,182,USA,3899211,64534
2020-07-22,183,USA,3970121,70910
2020-07-23,184,USA,4038816,68695
2020-07-24,185,USA,4112531,73715
2020-07-25,186,USA,4178970,66439
2020-07-26,187,USA,4233923,54953
2020-07-27,188,USA,4290337,56414
2020-07-28,189,USA,4356206,65869
2020-07-29,190,USA,4426982,70776
2020-07-30,191,USA,4495015,68033
2020-07-31,192,USA,4562107,67092
2020-08-01,193,USA,4620592,58485
2020-08-02,194,USA,4668172,47580
2020-08-03,195,USA,4713540,45368
2020-08-04,196,USA,4771080,57540
2020-08-05,197,USA,4823890,52810
2020-08-06,198,USA,4883582,59692
2020-08-07,199,USA,4941755,58173
2020-08-08,200,USA,4997929,56174
2020-08-09,201,USA,5044864,46935
2020-08-10,202,USA,5094400,49536
2020-08-11,203,USA,5141208,46808
2020-08-12,204,USA,5197411,56203
2020-08-13,205,USA,5248958,51547
2020-08-14,206,USA,5313252,64294
2020-08-15,207,USA,5361165,47913
2020-08-16,208,USA,5403213,42048
2020-08-17,209,USA,5438325,35112
2020-08-18,210,USA,5483388,45063
2020-08-19,211,USA,5529824,46436
2020-08-20,212,USA,5573847,44023
2020-08-21,213,USA,5622470,48623
2020-08-22,214,USA,5667070,44600
2020-08-23,215,USA,5701645,34575
2020-08-24,216,USA,5739536,37891
2020-08-25,217,USA,5777710,38174
2020-08-26,218,USA,5821819,44109
2020-08-27,219,USA,5867785,45966
2020-08-28,220,USA,5913941,46156
2020-08-29,221,USA,5961094,47153
2020-08-30,222,USA,5996431,35337
2020-08-31,223,USA,6030587,34156
2020-09-01,224,USA,6073840,43253
2020-09-02,225,USA,6113510,39670
2020-09-03,226,USA,6150016,36506
2020-01-23,2,Wave 3,0.1,0
2020-01-24,3,Wave 3,0.1,0
2020-01-25,4,Wave 3,0.1,0
2020-01-26,5,Wave 3,0.1,0
2020-01-27,6,Wave 3,0.1,0
2020-01-28,7,Wave 3,0.1,0
2020-01-29,8,Wave 3,0.1,0
2020-01-30,9,Wave 3,1,1
2020-01-31,10,Wave 3,3,2
2020-02-01,11,Wave 3,3,0
2020-02-02,12,Wave 3,4,1
2020-02-03,13,Wave 3,5,1
2020-02-04,14,Wave 3,5,0
2020-02-05,15,Wave 3,5,0
2020-02-06,16,Wave 3,5,0
2020-02-07,17,Wave 3,5,0
2020-02-08,18,Wave 3,5,0
2020-02-09,19,Wave 3,5,0
2020-02-10,20,Wave 3,5,0
2020-02-11,21,Wave 3,5,0
2020-02-12,22,Wave 3,5,0
2020-02-13,23,Wave 3,5,0
2020-02-14,24,Wave 3,5,0
2020-02-15,25,Wave 3,5,0
2020-02-16,26,Wave 3,5,0
2020-02-17,27,Wave 3,5,0
2020-02-18,28,Wave 3,5,0
2020-02-19,29,Wave 3,5,0
2020-02-20,30,Wave 3,5,0
2020-02-21,31,Wave 3,5,0
2020-02-22,32,Wave 3,5,0
2020-02-23,33,Wave 3,7,2
2020-02-24,34,Wave 3,7,0
2020-02-25,35,Wave 3,7,2
2020-02-26,36,Wave 3,8,1
2020-02-27,37,Wave 3,8,0
2020-02-28,38,Wave 3,9,3
2020-02-29,39,Wave 3,13,4
2020-03-01,40,Wave 3,21,8
2020-03-02,41,Wave 3,25,5
2020-03-03,42,Wave 3,26,1
2020-03-04,43,Wave 3,51,25
2020-03-05,44,Wave 3,61,11
2020-03-06,45,Wave 3,82,21
2020-03-07,46,Wave 3,85,3
2020-03-08,47,Wave 3,123,38
2020-03-09,48,Wave 3,137,24
2020-03-10,49,Wave 3,173,39
2020-03-11,50,Wave 3,198,26
2020-03-12,51,Wave 3,263,73
2020-03-13,52,Wave 3,476,216
2020-03-14,53,Wave 3,585,131
2020-03-15,54,Wave 3,643,141
2020-03-16,55,Wave 3,885,342
2020-03-17,56,Wave 3,1196,374
2020-03-18,57,Wave 3,1388,347
2020-03-19,58,Wave 3,1968,627
2020-03-20,59,Wave 3,2552,813
2020-03-21,60,Wave 3,3235,729
2020-03-22,61,Wave 3,4213,1077
2020-03-23,62,Wave 3,5019,903
2020-03-24,63,Wave 3,5882,954
2020-03-25,64,Wave 3,6960,1216
2020-03-26,65,Wave 3,8134,1346
2020-03-27,66,Wave 3,9509,1497
2020-03-28,67,Wave 3,10940,1533
2020-03-29,68,Wave 3,12251,1431
2020-03-30,69,Wave 3,13767,1737
2020-03-31,70,Wave 3,16189,2602
2020-04-01,71,Wave 3,19223,3337
2020-04-02,72,Wave 3,22510,3552
2020-04-03,73,Wave 3,24998,2620
2020-04-04,74,Wave 3,28413,3754
2020-04-05,75,Wave 3,31686,3882
2020-04-06,76,Wave 3,36019,4602
2020-04-07,77,Wave 3,40850,5059
2020-04-08,78,Wave 3,47171,6547
2020-04-09,79,Wave 3,53428,6463
2020-04-10,80,Wave 3,59664,6552
2020-04-11,81,Wave 3,65705,6260
2020-04-12,82,Wave 3,72082,6643
2020-04-13,83,Wave 3,80710,8969
2020-04-14,84,Wave 3,88290,8126
2020-04-15,85,Wave 3,98259,10505
2020-04-16,86,Wave 3,107779,9626
2020-04-17,87,Wave 3,119077,11911
2020-04-18,88,Wave 3,132106,13739
2020-04-19,89,Wave 3,145785,13749
2020-04-20,90,Wave 3,156307,11669
2020-04-21,91,Wave 3,169973,14177
2020-04-22,92,Wave 3,183628,14734
2020-04-23,93,Wave 3,199229,16386
2020-04-24,94,Wave 3,214680,16234
2020-04-25,95,Wave 3,235202,21127
2020-04-26,96,Wave 3,252081,17466
2020-04-27,97,Wave 3,268488,17104
2020-04-28,98,Wave 3,288642,21067
2020-04-29,99,Wave 3,308945,21595
2020-04-30,100,Wave 3,332870,25222
2020-05-01,101,Wave 3,356110,24229
2020-05-02,102,Wave 3,380937,25808
2020-05-03,103,Wave 3,407324,27244
2020-05-04,104,Wave 3,434822,28606
2020-05-05,105,Wave 3,463413,30615
2020-05-06,106,Wave 3,497461,34619
2020-05-07,107,Wave 3,530941,35271
2020-05-08,108,Wave 3,565133,36493
2020-05-09,109,Wave 3,599134,35599
2020-05-10,110,Wave 3,629437,32050
2020-05-11,111,Wave 3,658612,31430
2020-05-12,112,Wave 3,691427,33777
2020-05-13,113,Wave 3,728977,38040
2020-05-14,114,Wave 3,768367,42401
2020-05-15,115,Wave 3,812217,43850
2020-05-16,116,Wave 3,854914,44049
2020-05-17,117,Wave 3,889411,36471
2020-05-18,118,Wave 3,928802,41232
2020-05-19,119,Wave 3,975272,48402
2020-05-20,120,Wave 3,1024414,51335
2020-05-21,121,Wave 3,1073960,52149
2020-05-22,122,Wave 3,1124726,52509
2020-05-23,123,Wave 3,1178839,56277
2020-05-24,124,Wave 3,1224973,47882
2020-05-25,125,Wave 3,1267630,44013
2020-05-26,126,Wave 3,1315000,48816
2020-05-27,127,Wave 3,1368531,55607
2020-05-28,128,Wave 3,1428197,62467
2020-05-29,129,Wave 3,1489334,63566
2020-05-30,130,Wave 3,1566737,80442
2020-05-31,131,Wave 3,1622405,58632
2020-06-01,132,Wave 3,1668315,49848
2020-06-02,133,Wave 3,1735255,71005
2020-06-03,134,Wave 3,1796519,66065
2020-06-04,135,Wave 3,1863944,71410
2020-06-05,136,Wave 3,1931137,71927
2020-06-06,137,Wave 3,2005193,79016
2020-06-07,138,Wave 3,2064374,63909
2020-06-08,139,Wave 3,2114420,54692
2020-06-09,140,Wave 3,2183927,74892
2020-06-10,141,Wave 3,2258266,80173
2020-06-11,142,Wave 3,2331696,79827
2020-06-12,143,Wave 3,2397465,65769
2020-06-13,144,Wave 3,2463654,72661
2020-06-14,145,Wave 3,2528521,76940
2020-06-15,146,Wave 3,2587484,63406
2020-06-16,147,Wave 3,2663522,81877
2020-06-17,148,Wave 3,2735924,77760
2020-06-18,149,Wave 3,2802224,71244
2020-06-19,150,Wave 3,2901883,106263
2020-06-20,151,Wave 3,2980488,83556
2020-06-21,152,Wave 3,3040256,64239
2020-06-22,153,Wave 3,3104473,68163
2020-06-23,154,Wave 3,3187296,86715
2020-06-24,155,Wave 3,3273658,90406
2020-06-25,156,Wave 3,3359525,88642
2020-06-26,157,Wave 3,3453030,96643
2020-06-27,158,Wave 3,3538344,89386
2020-06-28,159,Wave 3,3614557,79770
2020-06-29,160,Wave 3,3682539,70807
2020-06-30,161,Wave 3,3761452,83046
2020-07-01,162,Wave 3,3852646,95533
2020-07-02,163,Wave 3,3948574,100015
2020-07-03,164,Wave 3,4041468,92894
2020-07-04,165,Wave 3,4132433,94352
2020-07-05,166,Wave 3,4207775,81877
2020-07-06,167,Wave 3,4275144,70060
2020-07-07,168,Wave 3,4368279,96115
2020-07-08,169,Wave 3,4463480,98560
2020-07-09,170,Wave 3,4559589,98860
2020-07-10,171,Wave 3,4657629,100792
2020-07-11,172,Wave 3,4749437,94329
2020-07-12,173,Wave 3,4826142,79458
2020-07-13,174,Wave 3,4898486,74323
2020-07-14,175,Wave 3,4994498,98177
2020-07-15,176,Wave 3,5091457,99104
2020-07-16,177,Wave 3,5196481,105024
2020-07-17,178,Wave 3,5291895,99417
2020-07-18,179,Wave 3,5384597,94281
2020-07-19,180,Wave 3,5471095,88085
2020-07-20,181,Wave 3,5551104,81022
2020-07-21,182,Wave 3,5654132,104360
2020-07-22,183,Wave 3,5790838,138469
2020-07-23,184,Wave 3,5926374,136745
2020-07-24,185,Wave 3,6056869,131982
2020-07-25,186,Wave 3,6176220,120577
2020-07-26,187,Wave 3,6268441,92221
2020-07-27,188,Wave 3,6367416,100151
2020-07-28,189,Wave 3,6484438,117958
2020-07-29,190,Wave 3,6627228,143853
2020-07-30,191,Wave 3,6757347,131233
2020-07-31,192,Wave 3,6898296,141852
2020-08-01,193,Wave 3,7019171,120875
2020-08-02,194,Wave 3,7133857,116080
2020-08-03,195,Wave 3,7221305,88210
2020-08-04,196,Wave 3,7348226,126921
2020-08-05,197,Wave 3,7486502,138951
2020-08-06,198,Wave 3,7628120,142345
2020-08-07,199,Wave 3,7766833,139495
2020-08-08,200,Wave 3,7899160,133169
2020-08-09,201,Wave 3,8013862,115336
2020-08-10,202,Wave 3,8111411,98088
2020-08-11,203,Wave 3,8248748,137868
2020-08-12,204,Wave 3,8387930,139912
2020-08-13,205,Wave 3,8539802,152625
2020-08-14,206,Wave 3,8689779,150603
2020-08-15,207,Wave 3,8812608,123576
2020-08-16,208,Wave 3,8917581,106141
2020-08-17,209,Wave 3,9016048,98467
2020-08-18,210,Wave 3,9150137,134706
2020-08-19,211,Wave 3,9292809,143285
2020-08-20,212,Wave 3,9433640,141344
2020-08-21,213,Wave 3,9558810,125800
2020-08-22,214,Wave 3,9703819,145595
2020-08-23,215,Wave 3,9811601,108869
2020-08-24,216,Wave 3,9912536,100935
2020-08-25,217,Wave 3,10037637,125551
2020-08-26,218,Wave 3,10192305,155150
2020-08-27,219,Wave 3,10335695,143835
2020-08-28,220,Wave 3,10479930,144650
2020-08-29,221,Wave 3,10623977,144366
2020-08-30,222,Wave 3,10741919,118206
2020-08-31,223,Wave 3,10879060,137354
2020-09-01,224,Wave 3,11020360,141600
2020-09-02,225,Wave 3,11171075,151580
2020-09-03,226,Wave 3,11313837,143260
